Plant ID	Condition	Species	Genotype	Variety	GrowthCondition	Treatment	Sequence	Day	Time	Day (Int)	Weight A (g)	Weight B (g)	Water (weight-diff)	fluo.side	fluo.top	vis.side	vis.top	nir.side	nir.top
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 47	Sun Apr 17 18:09:20 CEST 2011	47	14071	14324	253		0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 08:01:51 CEST 2011	48	14105	14311	206	502	0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 08:02:09 CEST 2011	48	14055	14318	263	629	0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 08:02:27 CEST 2011	48	14082	14317	235	559	0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 08:02:46 CEST 2011	48	14095	14324	229	531	0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 08:03:04 CEST 2011	48	14037	14322	285	658	0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 08:03:22 CEST 2011	48	14094	14320	226	524	0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 08:03:40 CEST 2011	48	14030	14319	289	653	0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 08:03:59 CEST 2011	48	14096	14325	229	527	0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 08:07:54 CEST 2011	48	14032	14321	289	660	0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 08:08:12 CEST 2011	48	14056	14322	266	608	0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 08:08:30 CEST 2011	48	14095	14323	228	523	0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 08:08:48 CEST 2011	48	14085	14324	239	537	0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 08:09:07 CEST 2011	48	14074	14322	248	550	0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 18:01:52 CEST 2011	48	13986	14282	296		0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 18:02:10 CEST 2011	48	13929	14295	366		0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 18:02:28 CEST 2011	48	13982	14306	324		0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 18:02:47 CEST 2011	48	14003	14305	302		0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 18:03:05 CEST 2011	48	13924	14297	373		0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 18:03:23 CEST 2011	48	14007	14305	298		0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 18:03:41 CEST 2011	48	13939	14303	364		0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 18:03:59 CEST 2011	48	14013	14311	298		0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 18:08:16 CEST 2011	48	13934	14305	371		0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 18:08:35 CEST 2011	48	13967	14309	342		0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 18:08:53 CEST 2011	48	14022	14317	295		0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 18:09:11 CEST 2011	48	14011	14309	298		0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 48	Mon Apr 18 18:09:29 CEST 2011	48	14012	14314	302		0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 08:21:04 CEST 2011	49	14059	14305	401	25	3	25	3	25	3
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 08:26:22 CEST 2011	49	14033	14309	434	25	3	25	3	25	3
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 08:31:35 CEST 2011	49	14056	14317	399	25	3	25	3	25	3
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 08:39:09 CEST 2011	49	14064	14321	381	25	3	25	3	25	3
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 08:46:45 CEST 2011	49	14025	14314	423	25	3	25	3	25	3
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 08:54:24 CEST 2011	49	14067	14327	366	25	3	25	3	25	3
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 09:03:27 CEST 2011	49	13983	14312	441	25	3	25	3	25	3
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 09:11:02 CEST 2011	49	14073	14320	349	25	3	25	3	25	3
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 09:18:38 CEST 2011	49	14023	14309	389	25	3	25	3	25	3
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 09:26:13 CEST 2011	49	14018	14307	400	25	3	25	3	25	3
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 09:35:29 CEST 2011	49	14074	14318	338	25	3	25	3	25	3
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 09:43:03 CEST 2011	49	14057	14324	354	25	3	25	3	25	3
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 09:50:37 CEST 2011	49	14051	14316	349	25	3	25	3	25	3
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 13:01:54 CEST 2011	49	14180	14335	155		0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 13:02:13 CEST 2011	49	14174	14332	158		0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 13:02:31 CEST 2011	49	14200	14338	138		0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 13:02:49 CEST 2011	49	14215	14339	124		0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 13:03:08 CEST 2011	49	14198	14332	134		0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 13:03:26 CEST 2011	49	14232	14338	106		0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 13:03:44 CEST 2011	49	14227	14339	112		0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 13:04:02 CEST 2011	49	14238	14340	102		0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 13:07:27 CEST 2011	49	14230	14333	103		0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 13:07:45 CEST 2011	49	14224	14335	111		0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 13:08:03 CEST 2011	49	14244	14338	94		0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 13:08:22 CEST 2011	49	14251	14338	87		0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 49	Tue Apr 19 13:08:40 CEST 2011	49	14253	14337	84		0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 10:18:33 CEST 2011	50	15900				0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 10:19:17 CEST 2011	50	13969	14304	335	335	0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 10:20:00 CEST 2011	50	13902	14295	393	393	0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 10:21:29 CEST 2011	50	13875	14293	418	418	0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 11:17:24 CEST 2011	50				25	3	25	3	25	3
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 11:21:27 CEST 2011	50				25	3	25	3	25	3
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 11:25:54 CEST 2011	50				25	3	25	3	25	3
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 11:33:27 CEST 2011	50				25	3	25	3	25	3
1107BA1365_4	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 12:31:43 CEST 2011	50				25	3	25	3	25	3
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 14:16:24 CEST 2011	50	13926	14306	380	481	0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 14:16:58 CEST 2011	50	13953	14307	354	443	0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 14:17:49 CEST 2011	50	13832	14286	454	597	0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 14:18:02 CEST 2011	50	13917	14303	386	483	0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 14:18:07 CEST 2011	50	13957	14306	349	441	0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 14:18:25 CEST 2011	50	13936	14298	362	459	0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 14:18:43 CEST 2011	50	13951	14305	354	449	0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 14:19:30 CEST 2011	50	13839	14293	454	552	0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 14:20:16 CEST 2011	50	13944	14302	358	463	0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 18:01:17 CEST 2011	50	14222	14323	101		0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 18:01:35 CEST 2011	50	14232	14329	97		0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 18:01:53 CEST 2011	50	14245	14334	89		0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 18:02:11 CEST 2011	50	14237	14335	98		0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 18:02:30 CEST 2011	50	14230	14335	105		0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 18:02:48 CEST 2011	50	14186	14329	143		0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 18:03:06 CEST 2011	50	14242	14334	92		0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 18:03:24 CEST 2011	50	14234	14331	97		0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 50	Wed Apr 20 18:03:42 CEST 2011	50	14241	14336	95		0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 51	Thu Apr 21 08:20:22 CEST 2011	51	14121	14321	200	25	3	25	3	25	3
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 51	Thu Apr 21 08:24:26 CEST 2011	51	14121	14328	207	25	3	25	3	25	3
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 51	Thu Apr 21 08:28:52 CEST 2011	51	14111	14322	211	25	3	25	3	25	3
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 51	Thu Apr 21 08:36:25 CEST 2011	51	14067	14316	249	25	3	25	3	25	3
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 51	Thu Apr 21 08:44:00 CEST 2011	51	14107	14323	216	25	3	25	3	25	3
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 51	Thu Apr 21 08:51:34 CEST 2011	51	14030	14316	286	25	3	25	3	25	3
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 51	Thu Apr 21 08:59:07 CEST 2011	51	14126	14323	197	25	3	25	3	25	3
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 51	Thu Apr 21 09:06:41 CEST 2011	51	14107	14323	216	25	3	25	3	25	3
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 12:53:10 CEST 2011	55	16137	16138	1	25	3	25	3	25	3
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 12:57:14 CEST 2011	55	16177			25	3	25	3	25	3
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 13:01:41 CEST 2011	55	15849			25	3	25	3	25	3
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 13:09:15 CEST 2011	55	16540			25	3	25	3	25	3
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 13:16:49 CEST 2011	55	16465	16466	1	25	3	25	3	25	3
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 13:24:25 CEST 2011	55	17477	17478	1	25	3	25	3	25	3
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 13:31:58 CEST 2011	55	16823			25	3	25	3	25	3
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 13:39:33 CEST 2011	55	17292			25	3	25	3	25	3
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 13:47:07 CEST 2011	55	17343			25	3	25	3	25	3
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 18:01:49 CEST 2011	55	15848				0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 18:02:07 CEST 2011	55	15898				0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 18:02:25 CEST 2011	55	15559				0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 18:02:44 CEST 2011	55	16245				0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 18:03:02 CEST 2011	55	16179				0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 18:03:20 CEST 2011	55	17181				0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 18:03:38 CEST 2011	55	16549				0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 18:03:57 CEST 2011	55	17016				0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 55	Mon Apr 25 18:06:52 CEST 2011	55	17061				0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 56	Tue Apr 26 08:01:51 CEST 2011	56	15416				0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 56	Tue Apr 26 08:02:10 CEST 2011	56	15453				0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 56	Tue Apr 26 08:02:28 CEST 2011	56	15116			1274	0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 56	Tue Apr 26 08:02:46 CEST 2011	56	15710				0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 56	Tue Apr 26 08:03:04 CEST 2011	56	15717				0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 56	Tue Apr 26 08:03:23 CEST 2011	56	16636				0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 56	Tue Apr 26 08:03:41 CEST 2011	56	16049				0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 56	Tue Apr 26 08:03:59 CEST 2011	56	16506				0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 56	Tue Apr 26 08:06:52 CEST 2011	56	16523				0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 56	Tue Apr 26 18:03:19 CEST 2011	56	14784	16059	1275		0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 56	Tue Apr 26 18:03:38 CEST 2011	56	15261	16098	837	835	0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 56	Tue Apr 26 18:03:56 CEST 2011	56	15288	16106	818	818	0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 56	Tue Apr 26 18:04:30 CEST 2011	56	15593	16138	545	545	0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 07:46:43 CEST 2011	57				25	3	25	3	25	3
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 07:50:46 CEST 2011	57				25	3	25	3	25	3
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 07:55:13 CEST 2011	57				25	3	25	3	25	3
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 08:02:46 CEST 2011	57				25	3	25	3	25	3
1107BA1366_4	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 09:18:02 CEST 2011	57				25	3	25	3	25	3
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 10:23:12 CEST 2011	57	14674	15983	1791	25	3	25	3	25	3
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 10:27:15 CEST 2011	57	14711	16004	1748	25	3	25	3	25	3
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 10:33:52 CEST 2011	57	15593	16134	931	25	3	25	3	25	3
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 10:41:27 CEST 2011	57	15552	16122	940	25	3	25	3	25	3
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 10:49:38 CEST 2011	57	15538	16121	956	25	3	25	3	25	3
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 18:01:49 CEST 2011	57	15659	16141	482		0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 18:02:07 CEST 2011	57	15686	16141	455		0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 18:02:26 CEST 2011	57	15759	16149	390		0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 18:02:44 CEST 2011	57	15776	16146	370		0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 57	Wed Apr 27 18:03:02 CEST 2011	57	15779	16152	373		0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 58	Thu Apr 28 07:44:38 CEST 2011	58	15804	16138	334		0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 58	Thu Apr 28 07:44:53 CEST 2011	58	15802	16143	341	553	0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 58	Thu Apr 28 07:45:08 CEST 2011	58	15750	16148	398	604	0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 58	Thu Apr 28 07:45:26 CEST 2011	58	15774	16150	376	641	0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 58	Thu Apr 28 07:45:41 CEST 2011	58	15794	16154	360	548	0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 58	Thu Apr 28 18:01:50 CEST 2011	58	15732	15891	159	493	0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 58	Thu Apr 28 18:02:08 CEST 2011	58	15743	15955	212		0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 58	Thu Apr 28 18:02:27 CEST 2011	58	15700	15906	206		0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 58	Thu Apr 28 18:02:45 CEST 2011	58	15718	15983	265		0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 58	Thu Apr 28 18:05:42 CEST 2011	58	15723	15911	188		0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 59	Fri Apr 29 08:14:13 CEST 2011	59	15527	15721	462	25	3	25	3	25	3
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 59	Fri Apr 29 08:18:17 CEST 2011	59	15579	15844	567	25	3	25	3	25	3
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 59	Fri Apr 29 08:22:43 CEST 2011	59	15477	15787	638	25	3	25	3	25	3
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 59	Fri Apr 29 08:30:16 CEST 2011	59	15590	15932	695	25	3	25	3	25	3
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 59	Fri Apr 29 08:37:49 CEST 2011	59	15519	15829	551	25	3	25	3	25	3
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 59	Fri Apr 29 18:01:52 CEST 2011	59	15341	15609	268		0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 59	Fri Apr 29 18:02:10 CEST 2011	59	15460	15762	302		0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 59	Fri Apr 29 18:02:28 CEST 2011	59	15383	15711	328		0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 59	Fri Apr 29 18:02:46 CEST 2011	59	15556	15909	353		0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 59	Fri Apr 29 18:06:15 CEST 2011	59	15449	15690	241		0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 60	Sat Apr 30 08:01:49 CEST 2011	60	15204	15450	246	655	0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 60	Sat Apr 30 08:02:08 CEST 2011	60	15386	15685	299	704	0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 60	Sat Apr 30 08:02:26 CEST 2011	60	15270	15617	347	724	0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 60	Sat Apr 30 08:02:44 CEST 2011	60	15506	15857	351	816	0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 60	Sat Apr 30 08:03:02 CEST 2011	60	15294	15588	294	676	0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 60	Sat Apr 30 18:01:50 CEST 2011	60	15009	15418	409		0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 60	Sat Apr 30 18:02:08 CEST 2011	60	15239	15644	405		0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 60	Sat Apr 30 18:02:26 CEST 2011	60	15175	15552	377		0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 60	Sat Apr 30 18:02:44 CEST 2011	60	15406	15871	465		0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 60	Sat Apr 30 18:03:03 CEST 2011	60	15175	15557	382		0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 61	Sun May 01 08:14:13 CEST 2011	61	15061	15410	886	25	3	25	3	25	3
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 61	Sun May 01 08:18:17 CEST 2011	61	15245	15611	802	25	3	25	3	25	3
